status,reason,source_path,scene_id,domain,dest_path,task_id,scene_import_limit,width,height,short_side,pixels,laplacian_var,edge_density,background_edge_density,deleted
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_amr_charger_smoke_abort__commons_category__0035.jpg,erob_amr_charger_smoke_abort,embodied_robotics,,,3,,,,,,,,
rejected,scene_deficit_filled,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_cnc_curved_surface_cutting__commons__0072.jpg,pdef_cnc_curved_surface_cutting,precision_defect_gen,,,0,,,,,,,,
rejected,scene_deficit_filled,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_cnc_curved_surface_cutting__commons__0073.jpg,pdef_cnc_curved_surface_cutting,precision_defect_gen,,,0,,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0076.jpg,pdef_connector_pin_bent,precision_defect_gen,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_15.jpg,pdef_147,3,1280,1707,1280,2184960,1033.45,0.0856,0.0660,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0077.jpg,pdef_connector_pin_bent,precision_defect_gen,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_15.jpg,pdef_148,3,1280,1707,1280,2184960,3149.50,0.1755,0.1276,
rejected,formal_scene_target_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0078.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,formal_scene_target_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0083.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,formal_scene_target_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0084.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,formal_scene_target_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0085.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,formal_scene_target_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0086.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,formal_scene_target_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0087.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,formal_scene_target_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0088.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0047.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_21.jpg,pdef_149,3,1280,2276,1280,2913280,919.55,0.0713,0.0315,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0048.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_21.jpg,pdef_150,3,1280,938,938,1200640,2016.17,0.1179,0.0342,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0071.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_21.jpg,pdef_151,3,1280,2276,1280,2913280,4067.62,0.1762,0.1204,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0072.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0073.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0074.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0076.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0077.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0098.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0099.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_02.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_02__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_03.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_03__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_04__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_05.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_06.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_06__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_06__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_07.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_07__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_07__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_08__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_08__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_08__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_vsec_guard_removed_conveyor.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11__from_erob_amr_warehouse_navigation.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11__from_vsec_guard_removed_conveyor.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12__from_hload_excavator_linkage_loading.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12__from_vsec_guard_removed_conveyor.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_12__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_hload_excavator_linkage_loading.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_13__from_vsec_crane_unsafe_swing_near_people.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_erob_cobot_safety_scanner_slowdown.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_hload_excavator_linkage_loading.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_pdef_engine_endoscope_crack.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_vsec_crane_unsafe_swing_near_people.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_vsec_guard_removed_conveyor.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_14__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_erob_cobot_safety_scanner_slowdown.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_hload_excavator_linkage_loading.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_pdef_tube_bundle_endoscopy.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_vsec_crane_unsafe_swing_near_people.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_15__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_erob_cobot_safety_scanner_slowdown.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_vsec_crane_unsafe_swing_near_people.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_16__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_17__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_17__from_vsec_crane_unsafe_swing_near_people.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_20__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_21.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_21__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_22__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_23__from_pdef_gauge_level_valve_anomaly.jpg,,,,,,,,,,,,,false
