status,reason,source_path,scene_id,domain,dest_path,task_id,scene_import_limit,width,height,short_side,pixels,laplacian_var,edge_density,background_edge_density,deleted
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_amr_charger_smoke_abort__commons_category__0027.jpg,erob_amr_charger_smoke_abort,embodied_robotics,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_amr_charger_smoke_abort__commons_category__0029.jpg,erob_amr_charger_smoke_abort,embodied_robotics,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_amr_charger_smoke_abort__commons_category__0035.jpg,erob_amr_charger_smoke_abort,embodied_robotics,,,3,,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_cobot_safety_scanner_slowdown__commons_category__0049.png,erob_cobot_safety_scanner_slowdown,embodied_robotics,dataset/images/embodied_robotics/erob_cobot_safety_scanner_slowdown/ref_14.jpg,erob_138,3,900,972,900,874800,551.86,0.0789,0.0392,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_cobot_safety_scanner_slowdown__commons_category__0051.jpg,erob_cobot_safety_scanner_slowdown,embodied_robotics,dataset/images/embodied_robotics/erob_cobot_safety_scanner_slowdown/ref_14.jpg,erob_139,3,1063,766,766,814258,150.50,0.0819,0.0786,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_multi_robot_coordination__commons_category__0022.jpg,erob_multi_robot_coordination,embodied_robotics,dataset/images/embodied_robotics/erob_multi_robot_coordination/ref_09.jpg,erob_140,3,1280,853,853,1091840,3014.51,0.1161,0.0830,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_multi_robot_coordination__commons_category__0037.jpg,erob_multi_robot_coordination,embodied_robotics,dataset/images/embodied_robotics/erob_multi_robot_coordination/ref_09.jpg,erob_141,3,1280,761,761,974080,1404.01,0.0697,0.0696,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_multi_robot_coordination__commons_category__0041.jpg,erob_multi_robot_coordination,embodied_robotics,dataset/images/embodied_robotics/erob_multi_robot_coordination/ref_09.jpg,erob_142,3,1280,853,853,1091840,1264.89,0.0867,0.0897,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_multi_robot_coordination__commons_category__0044.jpg,erob_multi_robot_coordination,embodied_robotics,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_multi_robot_coordination__commons_category__0046.jpg,erob_multi_robot_coordination,embodied_robotics,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_multi_robot_coordination__commons_category__0047.jpg,erob_multi_robot_coordination,embodied_robotics,,,3,,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_robot_tool_contact_force__commons_category__0037.jpg,erob_robot_tool_contact_force,embodied_robotics,dataset/images/embodied_robotics/erob_robot_tool_contact_force/ref_09.jpg,erob_143,3,1280,960,960,1228800,185.89,0.0196,0.0178,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/erob_robot_tool_contact_force__commons_category__0038.jpg,erob_robot_tool_contact_force,embodied_robotics,dataset/images/embodied_robotics/erob_robot_tool_contact_force/ref_09.jpg,erob_144,3,1280,1707,1280,2184960,711.62,0.0372,0.0385,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/hload_blind_lift_spotter_view__commons__0001.jpg,hload_blind_lift_spotter_view,heavy_load_construction,dataset/images/heavy_load_construction/hload_blind_lift_spotter_view/ref_06.jpg,hload_213,3,1280,1920,1280,2457600,4591.20,0.0758,0.0561,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/hload_excavator_linkage_loading__commons__0102.jpg,hload_excavator_linkage_loading,heavy_load_construction,dataset/images/heavy_load_construction/hload_excavator_linkage_loading/ref_12.jpg,hload_214,3,1280,962,962,1231360,430.11,0.0496,0.0254,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/hload_excavator_linkage_loading__commons__0103.jpg,hload_excavator_linkage_loading,heavy_load_construction,dataset/images/heavy_load_construction/hload_excavator_linkage_loading/ref_12.jpg,hload_215,3,1280,960,960,1228800,786.80,0.0551,0.0335,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/hload_sling_angle_center_of_gravity__commons_category__0007__from_fast_multisource_20260604_124044_batch0.jpg,hload_sling_angle_center_of_gravity,heavy_load_construction,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_02.jpg,hload_216,3,1200,720,720,864000,541.14,0.0874,0.0394,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/hload_sling_angle_center_of_gravity__commons_category__0008.jpg,hload_sling_angle_center_of_gravity,heavy_load_construction,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_02.jpg,hload_217,3,1280,1714,1280,2193920,782.25,0.0642,0.0465,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/hload_sling_angle_center_of_gravity__commons_category__0009.jpg,hload_sling_angle_center_of_gravity,heavy_load_construction,dataset/images/heavy_load_construction/hload_sling_angle_center_of_gravity/ref_02.jpg,hload_218,3,1280,1714,1280,2193920,1201.81,0.1185,0.0930,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/hload_tunnel_pipe_burst_mud_surge__commons__0001.jpg,hload_tunnel_pipe_burst_mud_surge,heavy_load_construction,dataset/images/heavy_load_construction/hload_tunnel_pipe_burst_mud_surge/ref_14.jpg,hload_219,3,1280,939,939,1201920,4311.99,0.1407,0.0878,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_cnc_curved_surface_cutting__commons__0005.jpg,pdef_cnc_curved_surface_cutting,precision_defect_gen,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_14.jpg,pdef_128,3,1280,1707,1280,2184960,1486.83,0.0982,0.0735,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_cnc_curved_surface_cutting__commons__0006.jpg,pdef_cnc_curved_surface_cutting,precision_defect_gen,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_14.jpg,pdef_129,3,1280,1707,1280,2184960,1207.71,0.0670,0.0556,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_cnc_curved_surface_cutting__commons__0007.jpg,pdef_cnc_curved_surface_cutting,precision_defect_gen,dataset/images/precision_defect_gen/pdef_cnc_curved_surface_cutting/ref_14.jpg,pdef_130,3,1280,1707,1280,2184960,1505.58,0.1182,0.0963,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_cnc_curved_surface_cutting__commons__0072.jpg,pdef_cnc_curved_surface_cutting,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_cnc_curved_surface_cutting__commons__0073.jpg,pdef_cnc_curved_surface_cutting,precision_defect_gen,,,3,,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons__0044.jpg,pdef_connector_pin_bent,precision_defect_gen,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_09.jpg,pdef_131,3,1280,1280,1280,1638400,5330.15,0.0905,0.0066,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons__0045.jpg,pdef_connector_pin_bent,precision_defect_gen,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_09.jpg,pdef_132,3,1280,828,828,1059840,2312.51,0.0857,0.0000,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0051.jpg,pdef_connector_pin_bent,precision_defect_gen,dataset/images/precision_defect_gen/pdef_connector_pin_bent/ref_09.jpg,pdef_133,3,1024,1013,1013,1037312,382.00,0.0760,0.0422,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0073.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0074.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0075.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0076.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0077.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0078.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0083.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0084.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0085.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0086.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0087.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_connector_pin_bent__commons_category__0088.jpg,pdef_connector_pin_bent,precision_defect_gen,,,3,,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_engine_endoscope_crack__commons_category__0080.jpg,pdef_engine_endoscope_crack,precision_defect_gen,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_14.jpg,pdef_134,3,1280,853,853,1091840,2740.24,0.1104,0.0950,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_engine_endoscope_crack__commons_category__0081.jpg,pdef_engine_endoscope_crack,precision_defect_gen,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_14.jpg,pdef_135,3,1280,853,853,1091840,698.44,0.0713,0.0518,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_engine_endoscope_crack__commons_category__0082.jpg,pdef_engine_endoscope_crack,precision_defect_gen,dataset/images/precision_defect_gen/pdef_engine_endoscope_crack/ref_14.jpg,pdef_136,3,1280,980,980,1254400,681.15,0.0467,0.0167,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0038.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_15.jpg,pdef_137,3,1280,853,853,1091840,3882.90,0.1327,0.0254,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0040.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_15.jpg,pdef_138,3,1280,960,960,1228800,562.47,0.0839,0.0157,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0041.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,dataset/images/precision_defect_gen/pdef_gauge_level_valve_anomaly/ref_15.jpg,pdef_139,3,1280,857,857,1096960,161.97,0.0159,0.0044,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0042.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0043.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0046.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0047.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0048.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0071.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0072.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0073.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0074.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0076.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0077.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0098.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
rejected,scene_import_limit_reached,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_gauge_level_valve_anomaly__commons_category__0099.jpg,pdef_gauge_level_valve_anomaly,precision_defect_gen,,,3,,,,,,,,
accepted,accepted,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/pdef_pcb_solder_bridge_short__commons_category__0134.jpg,pdef_pcb_solder_bridge_short,precision_defect_gen,dataset/images/precision_defect_gen/pdef_pcb_solder_bridge_short/ref_16.jpg,pdef_140,1,1156,916,916,1058896,13770.43,0.1832,0.1401,
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_02.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_02__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_03.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_03__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_04__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_05.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_06.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_06__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_06__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_07.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_07__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_07__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_08__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_08__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_08__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_emerg_hot_work_spark_combustible_fire.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_09__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_hload_blind_lift_spotter_view.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_hload_sling_angle_center_of_gravity.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_vsec_guard_removed_conveyor.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_10__from_vsec_missing_ppe_at_height.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11__from_erob_amr_warehouse_navigation.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11__from_erob_multi_robot_coordination.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11__from_erob_robot_tool_contact_force.jpg,,,,,,,,,,,,,false
rejected,scene_mapping_unresolved,C:/Users/assd/FORGE/dataset/images_candidates/fast_multisource_20260604_185930/ref_11__from_pdef_connector_pin_bent.jpg,,,,,,,,,,,,,false
